handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_609efe4b-1eb6-0a20-7c31-3676a86e9185,Product,Droit des obligations  2- responsabilité civile et quasi- contrat,"<p><strong>Résumé</strong></p>
<p>Le Code civil distingue les obligations qui résultent de l'autorité seule de la loi, obligations légales, des obligations qui naissent d'un fait personnel à celui qui se trouve obligé, les quasi-contrats. De même, il distingue les délits des quasi-délits, dont la nature n'est pas la même. À la différence entre ces deux types d'engagements correspond une différence dans les types de justice qui les régissent. Ce manuel, très complet et à jour dans sa 4e édition, traite de la responsabilité civile délictuelle et des quasi-contrats</p>",746356_1ac1a1005dea4f218ab73000320fc3bd~mv2.jpg,,,2019 (4e édition mise à jour),34.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages: 544 Pages</li> 
 <li>Longueur: 22 cm</li> 
 <li>Largeur: 15 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur: 3 cm</li> 
 <li>Poids: 826 g</li> 
</ul>",,,,,,,,,,,,,,,,
product_2102e4d5-c3e1-aa2b-f6ce-85a08346033c,Product,Le droit des contrats (Muriel Fabre-Magnan,"<p><strong>Résumé</strong></p>
<p>« On lie les boeufs par les cornes, et les hommes par les paroles », disait le juriste Loysel en 1607. Toute l'ambivalence du contrat est là. En échangeant leurs paroles, on s'engage et on se lie les uns avec les autres. Par la parole encore, on peut se projeter dans l'avenir et tenter d'avoir prise sur lui. Mais surtout, en respectant la parole donnée, on lui confère sa valeur, déterminant la nature de la relation qu'ils ont nouée avec les autres. Le « droit des contrats » désigne ainsi le « droit des obligations librement consenties », en d'autres termes le droit des engagements volontaires. Mais la liberté de se lier ne serait-elle pas un oxymore ? Non,&nbsp;dans la mesure où elle suppose le risque qui va avec toute liberté : celui de toujours pouvoir basculer du côté de la servitude volontaire. Au droit revient dès lors la tâche de canaliser et de garantir la parole donnée, et ce faisant d'articuler tous les mots qui disent le contrat, à commencer par la liberté, la volonté, la force obligatoire, la loi et, bien sûr, la justice.&nbsp;</p>",746356_b56ff5f6ea8343349abd2710ac83ad82~mv2.jpg,Juridique,,Que sais-je?,9.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages: 128 Pages</li> 
 <li>Longueur: 18 cm</li> 
 <li>Largeur: 12 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur: 1 cm</li> 
 <li>Poids: 104 g</li> 
</ul>",,,,,,,,,,,,,,,,
product_020b6a01-7af5-5670-5507-52aaa83fd141,Product,Procédure civile droit interne et européen du procès civil,"<p><strong>Résumé</strong></p>
<p>L'ouvrage est à jour des dernières évolutions législatives, jurisprudentielles et règlementaires dans le domaine du procès civil, entendu dans son sens le plus large, incluant les modes amiables de règlement des conflits et l'arbitrage.Il rend compte des décrets qui ont été adoptés en application de la loi nº 2016-1547 du 18 novembre 2016 sur la Justice du 21e siècle. Il présente la réforme de l'appel et le nouveau régime des exceptions d'incompétence issus du décret nº 2017-891 du 6 mai 2017.Le livre inclut également le projet de Loi de programmation pour la Justice 2018-2022 présentée en conseil des ministres en avril 2018 (extension de la représentation obligatoire, traitement dématérialisé des petits litiges et des injonctions de payer, mesures visant&nbsp;au développement d'une culture des modes amiables de règlement des différends, etc.).De manière plus générale, le livre prend en compte les propositions du gouvernement pour réformer la procédure civile formulées à partir des rapports des cinq chantiers de la Justice remis à la Garde des Sceaux le 15 janvier 2018 - notamment les chantiers relatifs à La transformation numérique, à La simplification et la modernisation de la procédure civile et, enfin, à L'adaptation du réseau des juridictions.&nbsp;</p>",746356_def6030804e5489a9a98d56c600c0636~mv2.jpg,Juridique,,2018 (34e édition),50.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages: 1 802 Pages</li> 
 <li>Longueur: 21 cm</li> 
 <li>Largeur: 15 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur: 5 cm</li> 
 <li>Poids: 1 148&nbsp;</li> 
</ul>",,,,,,,,,,,,,,,,
product_04316f67-f9ff-b58a-16cd-1feccb27213f,Product,"Procédure civile (S. Guinchard, F. Ferrand, C. Chainais))","<p><strong>Résumé</strong></p>
<p>L'ouvrage se veut la traduction concrète de cette préoccupation essentielle : comment mener à son terme un processus judiciaire, tant en demande qu'en défense ? Comment vaincre successivement les embûches d'un procès, depuis l'introduction de l'action et le choix de la juridiction adéquate, jusqu'à l'exécution du jugement, à titre provisoire ou définitif ? L'Europe est également très présente par la jurisprudence de la Cour européenne des droits de l'homme sur le procès équitable et par les règles communautaires.Le lecteur prendra rapidement conscience que, loin d'être une pure technique, la procédure est au service de la réalisation concrète des droits. Sans elle, les droits ne sont que des leurres, au mieux, des espoirs</p>",746356_9b1238d1379b4a5aa960a4d241faf868~mv2.jpg,Juridique,,2017 (5e édition),34.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages 860 Pages</li> 
 <li>Longueur 24 cm</li> 
 <li>Largeur 19 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur 3 cm</li> 
 <li>Poids 1 616g</li> 
</ul>",,,,,,,,,,,,,,,,
product_262a0270-ba02-8f57-e127-82a08cb9ac10,Product,Lexique des termes juridiques,"<p><strong>Résumé</strong></p>
<p>Le Lexique des termes juridiques 2018-2019 permet un accès&nbsp; simple et complet&nbsp; à toutes les définitions, aux concepts et aux notions clés de tous les domaines du droit. Avec plus de 6000 entrées, l'étudiant, ou le professionnel, à la recherche d'une notion inconnue, oubliée ou devenue imprécise, pourra la découvrir ou se la remémorer et acquérir ainsi des certitudes ou automatismes, utiles à la rigueur du juriste.&nbsp; Cette 26e édition met à nouveau en exergue, par le biais d'encadrés,&nbsp; plus de 200 définitions pour lesquelles l'actualité a été forte au cours de l'année écoulée (réforme des obligations, Loi «&nbsp; J 21&nbsp; »...). Les références aux codes, de&nbsp; même que les références aux grands arrêts, permettent aux étudiants de faire&nbsp;le lien entre les définitions, les textes législatifs&nbsp; et la jurisprudence.&nbsp;&nbsp;</p>",746356_dcd528d0980344c9a66f584c69ff67f3~mv2.jpg,Juridique,,2018-2019 (26e éditions),20.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages : 1 210 Pages</li> 
 <li>Longueur : 19 cm</li> 
</ul> 
<ul> 
 <li>Largeur: 14 cm</li> 
 <li>Poids; 938 g</li> 
</ul>",,,,,,,,,,,,,,,,
product_f939291b-66e7-f572-086f-61029e020e4e,Product,Les modes alternatifs de règlement des conflits,"<p><strong>Résumé</strong></p>
<p>État d'esprit plus que catégorie juridique, les modes alternatifs de règlement des conflits (MARC) désignent, de manière générale, l'ensemble des procédés conduisant à une solution amiable des conflits, par opposition aux modes juridictionnels, traditionnellement conçus comme des modes autoritaires : le juge ""tranche"" le litige conformément aux règles de droit qui lui sont applicables. Partant de là, le périmètre des MARC est plus ou moins largement défini. D'abord conçus comme une alternative à la solution judiciaire du litige, les MARC se sont développés y compris devant le juge lui-même, de sorte que ce ne sont plus les modes judiciaires et les modes amiables qu'il faut opposer, mais les modes juridictionnels et les modes alternatifs qui peuvent&nbsp;donc être judiciaires (conciliation judiciaire, médiation judiciaire, amiable composition judiciaire) aussi bien qu'extrajudiciaires (arbitrage, conciliation et médiation conventionnelles). Forts des transformations récentes de leur régime juridique, les MARC soulèvent bien des questions auxquelles ce livre tente d'apporter des réponses éclairantes, en remettant en cause quelques idées reçues. Ni guide pratique, ni ouvrage théorique, s'adressant aux juristes comme aux non-juristes, aux juristes débutants comme aux juristes chevronnés, ce livre présente successivement la notion, la typologie et l'économie des modes alternatifs de règlement des conflits.</p>",746356_0398c90441274ec583bedf00a98bec44~mv2.jpg,Juridique,,2017 (2e édition),13.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages: 164 Pages</li> 
 <li>Longueur: 17 cm</li> 
 <li>Largeur: 12 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur: 1 cm</li> 
 <li>Poids 118 g</li> 
</ul>",,,,,,,,,,,,,,,,
product_2dd63c6c-4cac-8cc7-6df9-4a0b0ed61763,Product,Code de procédure civile français,,746356_2f49cfbf73ee40d1ba9fabf4ef1b1681~mv2.jpg,Juridique,,2019,66.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26862953-dfca-467a-148a-e32215dcdac8,Product,Droit judiciaire privé,,746356_a6280ad46bea468e8d1c030f6e496d0e~mv2.jpg,Juridique,,2017 (10e édition),47.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages: 974 Pages</li> 
 <li>Longueur: 24 cm</li> 
 <li>Largeur: 16 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur: 4 cm</li> 
 <li>Poids: 1 368</li> 
</ul>",,,,,,,,,,,,,,,,
product_d48e80af-3828-de16-e11d-e064b1840491,Product,Dictionnaire de la justice,"<p><strong>Résumé</strong></p>
<p>La justice est l'objet de nombreux discours qui s'ignorent. D'un côté, le sens moral ou philosophique, de l'autre le sens légal ou juridique. Ce premier grand Dictionnaire de la justice établit des passerelles entre tous ces savoirs dont elle est l'objet, depuis la plume de Maât de l'Egypte antique jusqu'à la cyberjustice à l'heure de l'internet, en passant par la justice essentiellement conciliatoire du Japon et la justice principalement contentieuse des Etats-Unis d'Amérique. Près de deux cents auteurs français et étrangers, venant de tous les horizons disciplinaires (du droit à la philosophie, de l'économie à la sociologie et l'histoire) et professionnels (magistrats, avocats, universitaires) sont réunis pour présenter la justice, comme institution et valeur, et la restituer dans l'intemporalité et&nbsp;l'universalité de ses formes. Cette somme traite des aspects quotidiens (d'"" Accès au droit "" à "" Témoignage ""), des institutions (de "" Cour internationale de justice "" à "" Président de la République ""), des personnalités (de "" Robert Badinter "" à "" Voltaire ""), des tendances et des problèmes (d'"" Américanisation "" à "" Terrorisme ""). Première approche globale et originale de la justice comme dimension essentielle du pacte social, ce Dictionnaire est citoyen et engagé.</p>",746356_bf89167525b2413abf9802cf9872024c~mv2.jpg,Juridique,,2004,40.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages: 1 362 Pages</li> 
 <li>Longueur: 25 cm</li> 
 <li>Largeur: 18 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur: 6 cm</li> 
 <li>Poids: 1 860 g</li> 
</ul>",,,,,,,,,,,,,,,,
product_96b0ad32-efd6-d895-2657-7d4d89f9044b,Product,Vocabulaire juridique,"<p><strong>Résumé</strong></p>
<p>Définir, après les avoir identifiés, les termes juridiques de la langue française, tel est l'objet de ce Vocabulaire juridique . S'appuyant sur un premier travail réalisé par Henri Capitant en 1936, Gérard Cornu a développé « une oeuvre nouvelle par ses entrées, sa méthode, ses auteurs... L'éminente vocation du Vocabulaire juridique est de saisir, dans les définitions, les catégories du droit. » Plus qu'une série de définitions de termes et d'expressions, ce Vocabulaire est un outil de consultation et de recherche indispensable aux juristes, mais aussi un instrument de culture générale nécessaire à la compréhension de notre société, dans laquelle le rôle du droit ne cesse de croître. Depuis sa première édition en 1987, son succès ne s'est jamais démenti.&nbsp;Il s'explique non seulement par la pertinence des définitions, mais aussi par les mises à jour régulières, car le droit est une discipline vivante. Une liste explicative des maximes et adages de droit français, dont certains en latin, complète l'ouvrage.</p>",746356_bb5b95cd33ff41bd94f98ec61ca9a07b~mv2.jpg,Juridique,,2018 (12e édition),26.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages1 152 Pages</li> 
 <li>Longueur 19 cm</li> 
 <li>Largeur 13 cm</li> 
</ul> 
<ul> 
 <li>Épaisseur 4 cm</li> 
 <li>Poids 1 034 g</li> 
</ul>",,,,,,,,,,,,,,,,
product_c3163b38-0592-23f5-2dd5-8fdc9bb5a995,Product,"GAJC: obligations, contrats spéciaux, sûretés","<p><strong>Résumé</strong></p>
<p>La 13e édition des Grands arrêts de la jurisprudence civile coïncide avec le quatre-vingtième anniversaire de leur parution sous la signature de Henri Capitant. C'est dire que cet ouvrage est le précurseur de tous les recueils de Grands arrêts actuellement existants. Jamais démenti, son succès vient de ce qu'il offre un accès direct aux grandes décisions qui ont permis au Code civil de s'adapter à la réalité sociale contemporaine. L'ouvrage est scindé en deux tomes. Le premier volume réunit la totalité des matières étudiées, d'une université à l'autre, en licence 1 : Introduction, mais aussi droit des personnes, droit de la famille et droit des biens. S'y ajoutent le droit des régimes matrimoniaux et celui des successions&nbsp;et des libéralités qui, situés au confluent du droit de la famille et du droit du patrimoine, sont le prolongement naturel des disciplines précédentes. Le second volume rassemble la théorie générale des obligations (acte juridique, responsabilité, quasi-contrats, régime général) ainsi que les disciplines qui évoluent dans son orbite : contrats spéciaux, sûretés. Il correspond aux matières généralement enseignées en licence 2 et licence 3. À l'occasion de cette 13eédition, les auteurs ont procédé à une importante mise à jour : nombre de commentaires ont été partiellement ou totalement réécrits pour prendre en compte les évolutions survenues depuis la précédente édition, il y a huit ans.</p>",746356_a2717ca58cd644d9aa5194ea495507c5~mv2.jpg,Juridique,,"tome 2, (13e édition)",32.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<p>&nbsp;</p> 
<ul> 
 <li>Nombre de pages: 898 Pages</li> 
 <li>Longueur: 21 cm</li> 
</ul> 
<ul> 
 <li>Largeur: 15 cm</li> 
 <li>Poids: 866 g</li> 
</ul>",,,,,,,,,,,,,,,,
product_e85f44c6-0990-38db-efdc-a3384627cd6c,Product,"droit des obligations, (poche)","<p><strong>Résumé</strong></p>
<p>Longtemps espérée, un temps enterrée, la réforme du droit des obligations va voir le jour. L'événement est historique : si le droit des personnes et de la famille a connu, tout au long du XXe siècle, de nombreuses et profondes réformes législatives, le Titre III du Livre III du Code civil était quant à lui demeuré, pour l'essentiel, dans son jus de 1804. Cet ouvrage expose les grandes lignes de cette réforme, en partie modifié et éclairé lors de la ratification de l'ordonnance&nbsp;: il rappelle sa genèse (Partie I), présente son contenu en mettant en lumière les consécrations jurisprudentielles, les innovations mais aussi les questions restant en suspens (Partie II) et envisage brièvement les suites à venir de cette réforme&nbsp;(Partie III).&nbsp;</p>",746356_61f4ff5536154435b3b434caf8a1129c~mv2.jpg,Juridique,,2017 (2e édition),4.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e7c4d1f3-50e0-e620-786f-57aa89f25efe,Product,"droit des obligations, (poche)","<p><strong>Résumé</strong></p>
<p>Longtemps espérée, un temps enterrée, la réforme du droit des obligations va voir le jour. L'événement est historique : si le droit des personnes et de la famille a connu, tout au long du XXe siècle, de nombreuses et profondes réformes législatives, le Titre III du Livre III du Code civil était quant à lui demeuré, pour l'essentiel, dans son jus de 1804. Cet ouvrage expose les grandes lignes de cette réforme, en partie modifié et éclairé lors de la ratification de l'ordonnance&nbsp;: il rappelle sa genèse (Partie I), présente son contenu en mettant en lumière les consécrations jurisprudentielles, les innovations mais aussi les questions restant en suspens (Partie II) et envisage brièvement les suites à venir de cette réforme&nbsp;(Partie III).&nbsp;</p>",746356_61f4ff5536154435b3b434caf8a1129c~mv2.jpg,,,2017 (2e édition),4.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8956f182-9c0b-7147-ba5f-822f0b9a0f63,Product,"droit civil: les obligations,","<p><strong>Résumé</strong></p>
<p>Branche essentielle du droit civil français, l'étude du droit des obligations est indispensable à tout étudiant pour une bonne maîtrise du droit en général. Selon une division classique et claire, l'ouvrage comporte deux parties. La première expose les sources des obligations, le contrat (quotidiennement à la source d'obligations : vente, échange, louage, dépôt, prêt...), les obligations extra-contractuelles (qui naissent le plus fréquemment d'accidents) la responsabilité civile. Les obligations sont soumises à des règles communes : le régime général des obligations, exposé dans la deuxième partie</p>",746356_b7049a799bb7418190f8d48d3aeba0d0~mv2.jpg,Juridique,,octobre 2018,44.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Nombre de pages 2 036 Pages</li> 
 <li>Longueur 21 cm</li> 
 <li>Largeur 15 cm</li> 
 <li>Épaisseur5 cm</li> 
 <li>Poids1 252&nbsp;</li> 
</ul>",,,,,,,,,,,,,,,,
product_b2f50e6a-9fef-c54f-aa7d-b67c238d9a7c,Product,droit des sociétés,"<p><strong>Résumé</strong></p>
<p>Le groupement d'intérêt économique, la réforme du droit des sociétés Ohada du 30 janvier 2014 était attendue par tous les praticiens avec un intérêt particulier. Sur le plan structurel, cette réforme a répondu aux besoins de la pratique en créant, à côté des formes de sociétés déjà connues, la société par actions simplifiée et la société à capital variable et en reconnaissant la validité des pactes d'actionnaires, ainsi que des bureaux de représentation. Sur un plan plus fonctionnel, la recherche de l'efficacité a conduit le législateur Ohada à se mettre au diapason des nouvelles technologies de communication en offrant la possibilité, tant aux actionnaires qu'aux administrateurs, de participer les uns aux assemblées et les autres aux réunions du&nbsp;conseil d'administration par visioconférence ou par d'autres moyens de télécommunication. En outre, le nouvel Acte uniforme a adopté avec l'administration provisoire et le traitement des abus de majorité et de minorité des mesures destinées à améliorer la gestion des conflits au sein de l'entreprise. Enfin, les concepts d'actions de préférence et de valeurs mobilières composées ont été consacrés. Ce nouveau droit des sociétés, plus moderne et attractif, devrait contribuer au dynamisme des économies des États africains membres de l'Ohada en suscitant davantage d'investissements nationaux et étrangers. La connaissance de ce nouveau droit est indispensable à tous ceux, hommes d'affaires, avocats, juristes d'entreprise, et plus généralement à tous les professionnels du droit, de l'économie et de la finance, qui exercent leurs activités sur le continent africain ou en relation avec l'Afrique. Le succès rencontré par la première édition de cet ouvrage, publié en février 2015, a conduit son auteur à en actualiser le contenu, notamment en y ajoutant des références à la jurisprudence la plus récente, mais aussi en prenant en compte le nouvel Acte uniforme sur les procédures collectives, entré en vigueur en décembre 2015, ainsi que celui sur la comptabilité des entreprises du 26 janvier 2017. C'est ainsi que cette deuxième édition se trouve enrichie de six nouveaux chapitres consacrés à ces sujets et, en outre, à l'impôt sur les sociétés, à la société coopérative et aux statuts.&nbsp;</p>",746356_062bee77372b4963a33e5696f0542abe~mv2.jpg,Juridique,,,90.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,détails du produit,"<ul> 
 <li>Épaisseur 5 cm</li> 
 <li>Nombre de pages940 Pages</li> 
 <li>Longueur 22 cm</li> 
 <li>Largeur 16 cm</li> 
 <li>Poids 1 179 g&nbsp;</li> 
</ul>",,,,,,,,,,,,,,,,
product_e8141a2b-4e45-0785-498b-514676081c3c,Product,"Esthétique. Soins du visage - Maquillage. Tome 1, 4e éd.","<p><span><span><span><span>Réunissant l’intégralité de l’enseignement pratique et théorique des soins du visage et du maquillage, cet ouvrage s’adresse aux étudiants des sections CAP, BP, BAC professionnel et BTS esthétique-cosmétique, aux professionnels soucieux d’une mise à jour de leurs connaissances, mais aussi à toutes les personnes s’intéressant à ce domaine.<br>• Tous les gestes techniques de soins et de maquillage sont expliqués et illustrés pas à pas.<br>• De nombreux tableaux synoptiques vous permettent de repérer en un clin d’œil les produits appropriés et leurs conditions d’utilisation.<br>• Des encadrés « mémo » et des résumés en fin de chapitre mettent en exergue les points à retenir. Des exercices autocorrigés pour chaque chapitre et une troisième partie consacrée à des exercices théoriques et à des sujets d’annales permettent de tester les connaissances et de les mettre en application.<br>• Un lexique des mots-clefs et des termes techniques explicite toutes les notions difficiles.<br>Cette nouvelle édition est enrichie de « Fiches conseils maquillage et soin » pour chaque type de peau. Un support idéal pour renforcer les apprentissages et accompagner le travail individuel en fournissant des méthodes pour réussir.</span></span></span></span></p>",8c2593_d9cd2ef82a9449e6bfa441ab4c88c02c~mv2_d_2300_3014_s_2.jpg,,,Hors Collection,29.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),"<p><span><span><span><span><span>Ledet S., Montel V.</span></span></span></span></span></p>",Éditeur,<p>MALOINE</p>,Date de parution,<p><span><span><span><span>08/11/2018</span></span></span></span></p>,Nombre de pages,<p>224</p>,,,,,,,,,,
product_b07bcd13-706c-2a69-155f-647ae20f24eb,Product,Géologie,"<p><span><span><span><span>À la fois ouvrage théorique et guide de terrain, ce livre présente les concepts fondamentaux de la géologie ainsi que leur utilisation dans l’exploitation d’excursions géologiques « clé en main ».</span></span></span></span></p>
<p><span><span><span><span>Il est structuré en trois grandes parties :</span></span></span></span></p>
<p><span><span><span><span>• la géodynamique interne : chaque contexte géodynamique (extension océanique, collision, subduction, extension continentale) est présenté de manière synthétique ;</span></span></span></span></p>
<p><span><span><span><span>• la pétrologie : les bases nécessaires à la reconnaissance des principales roches et à la compréhension de leur formation ;</span></span></span></span></p>
<p><span><span><span><span>• la géologie de la France, abordée à partir de quatre grandes excursions (Alpes, Massif armoricain, Bassin de Paris et Chaîne des Puys). Chacune d’elles s’appuie sur les connaissances établies aux deux premières parties.</span></span></span></span></p>
<p><span><span><span><span>Ainsi, cet ouvrage privilégie une vision intégrée de la géologie, facilitée par :• une approche didactique, où les concepts sont abordés « pas à pas » ;<br>• des schémas clairs et synthétiques ;• une centaine de photographies de terrain, interprétées et replacées dans leur contexte géologique ;<br>• des encadrés permettant une mise au point rapide sur les erreurs classiques.</span></span></span></span></p>
<p><span><span><span><span>L’ouvrage s’adresse aux étudiants de classe préparatoire aux grandes écoles (BCPST), de licence et master. Il est également adapté aux étudiants préparant le CAPES de SVT et l’agrégation SV-STU ainsi qu’aux enseignants cherchant à actualiser leurs connaissances et organiser des excursions de terrain.</span></span></span></span></p>",8c2593_f087dc8daad24cd293173495191ad80a~mv2.jpg,,,Hors Collection,41.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p><span><span><span><span><span><span><span>Jaujard D.</span></span></span></span></span></span></span></p>,Éditeur,<p>MALOINE</p>,Date de parution,<p><span><span><span>01/10/2015</span></span></span></p>,Nombre de pages,<p>352</p>,,,,,,,,,,
product_dbddeeac-4a1f-69eb-022e-4d727ec2b69c,Product,"Biologie cellulaire, 3e éd.","<p><span><span><span><span>Cet ouvrage s'adresse avant tout aux étudiants du niveau premier cycle universitaire (Licences, PACES, Classes préparatoires biologiques, BTS). Il présente les données fondamentales de la biologie cellulaire. Il est conçu pour proposer une aide à l'intégration structurée du savoir.<br>Cette approche renouvelée de l'apprentissage de la biologie est fondée sur :<br>-un texte direct, invitant à une lecture active ;<br>-des illustrations de qualité ;<br>-des encadrés permettant de faire le point sur l'état de la réflexion scientifique ;<br>-des questions avec leurs réponses commentées.<br><em><span>Un compagnon indispensable pour comprendre et réviser la biologie cellulaire d'aujourd'hui.</span></em></span></span></span></span></p>",8c2593_cf1fcf1572ab414b84f4666ec37b9be2~mv2.jpg,,,Sciences fondamentales,29.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p><span><span><span><span><span><span><span>Bassaglia Y.</span></span></span></span></span></span></span></p>,Éditeur,<p>MALOINE</p>,Date de parution,<p><span><span><span>05/09/2013</span></span></span></p>,Nombre de pages,<p><span><span><span>232</span></span></span></p>,,,,,,,,,,
product_0fe0ccb7-b563-ea42-73ca-b478b6e91800,Product,Statistique et épidémiologie - 100 exercices corrigés,"<p><span><span><span>On ne peut imaginer l’apprentissage de la statistique, de ses concepts et de ses méthodes sans une mise en pratique immédiate et soutenue. C’est en s’exerçant et en multipliant les angles d’approche des problèmes posés que l’on finit par savoir comment appliquer les principes théoriques exposés dans les cours ou les manuels.<br><br>La plupart des problèmes rencontrés par les étudiants débutant en statistique porte moins sur la réalisation des calculs que sur la compréhension des concepts et le choix des méthodes à utiliser face à une problématique imposée. Une part importante des exercices proposés concerne donc la mise en œuvre de méthodes et l’interprétation des résultats.<br><br>Cet ouvrage présente une centaine d’exercices qui recouvrent l’essentiel des chapitres d’initiation aux statistiques usuelles nécessaires aux professionnels de santé ainsi que les méthodes de base en épidémiologie.<br><br>Une soixantaine d’exercices de statistique :<br>•traitement de variables et présentation de données ;<br>•paramètres de position et de dispersion ;<br>•principales lois de distribution ;<br>•types de sondage, intervalles de confiance, précision d’une estimation, taille d’un échantillon ;<br>•principes des tests statistiques, hypothèses, risques d’erreur, puissance d’un test ;<br>•tests statistiques usuels : Z, Student, chi2, Fisher, séries appariées, tests non paramétriques ;<br>•corrélation ;<br>•interprétation des résultats des tests, petit p et notion de significativité.<br><br>Une quarantaine d’exercices d’épidémiologie :<br>•indicateurs de mesure descriptive : prévalence, incidences, mortalité ;<br>•types d’enquête et leurs résultats : cas-témoins et odds ratio, cohorte et risque relatif ;<br>•facteur de confusion, modificateur d’effet, stratification, standardisation des taux ;<br>•interprétation des enquêtes étiologiques, biais, arguments de causalité ;<br>•mesure d’impact, efficacité de mesures préventives ;<br>•performances d’un test de diagnostic et de dépistage, valeurs prédictives, concordance.<br><br>La seconde partie de l’ouvrage propose des corrigés détaillés pour chacune des questions posées. Le corrigé des calculs propose systématiquement l’utilisation des fonctions du tableur Excel® lorsqu’elles sont utilisables.</span></span></span></p>",8c2593_2203fb7208ea464685d30471e1b1a9aa~mv2.jpg,,,Hors Collection,17.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p><span><span><span><span><span><span><span>Ancelle T.</span></span></span></span></span></span></span></p>,Éditeur,<p>MALOINE</p>,Date de parution,<p><span><span><span>15/04/2016</span></span></span></p>,Nombre de pages,<p>112</p>,,,,,,,,,,
